,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
378,GWW_10067,2017-10-17 07:00:00.000000,88,105,55,13,26,2
379,GWW_10061,2016-04-18 03:30:00.000000,45,23,14,0,8,0
380,GWW_10376,2018-10-16 07:00:00.000000,125,169,88,14,39,14
381,GWW_9904,2012-10-16 04:00:00.000000,23,34,12,10,7,0
382,GWW_10375,2019-01-24 06:00:00.000000,97,199,84,14,41,5
383,GWW_10221,2020-01-30 06:00:00.000000,115,247,70,9,74,6
384,GWW_10374,2019-04-22 07:00:00.000000,89,130,59,6,29,3
385,GWW_10065,2017-04-18 07:00:00.000000,126,172,76,19,60,9
386,GWW_9905,2013-01-24 03:00:00.000000,56,31,7,3,4,3
387,GWW_9910,2014-04-16 04:00:00.000000,29,22,15,3,9,1
388,GWW_9902,2012-05-09 04:00:00.000000,10,39,14,2,4,0
389,GWW_10220,2019-10-23 07:00:00.000000,73,150,46,5,43,3
390,GWW_9906,2013-04-16 04:00:00.000000,28,20,14,3,10,2
391,GWW_9909,2014-01-24 03:00:00.000000,49,21,16,3,4,0
392,GWW_10058,2015-07-17 03:30:00.000000,38,29,19,3,13,2
