,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
379,RSG_18243,2017-02-16 12:00:00.000000,56,162,92,20,44,9
380,RSG_18248,2018-05-02 13:00:00.000000,64,156,57,14,37,8
381,RSG_18252,2019-04-25 13:00:00.000000,62,170,86,16,47,5
382,RSG_18108,2015-04-23 13:00:00.000000,38,74,51,11,14,6
383,RSG_18102,2013-10-31 13:00:00.000000,58,139,79,18,37,16
384,RSG_17967,2013-02-07 12:00:00.000000,72,110,105,27,32,11
385,RSG_18107,2015-02-12 12:00:00.000000,63,147,89,12,28,13
386,RSG_18247,2018-02-08 12:00:00.000000,44,155,68,9,55,9
387,RSG_18251,2019-02-08 12:00:00.000000,68,181,77,14,48,13
388,RSG_17966,2012-11-01 13:00:00.000000,104,108,109,23,33,12
389,RSG_18106,2014-10-30 13:00:00.000000,41,138,81,30,26,12
390,RSG_18104,2014-04-24 13:00:00.000000,63,136,59,9,15,13
391,RSG_18406,2019-07-25 13:00:00.000000,78,180,91,12,48,11
392,RSG_18246,2017-11-02 13:00:00.000000,50,109,75,12,31,10
393,RSG_17964,2012-04-26 13:00:00.000000,74,120,76,13,27,14
394,RSG_17968,2013-04-25 13:00:00.000000,62,134,65,19,28,6
395,RSG_18109,2015-07-24 13:00:00.000000,41,122,59,16,24,18
396,RSG_18250,2018-10-25 13:00:00.000000,52,158,71,17,28,15
397,RSG_17965,2012-07-26 13:00:00.000000,57,93,67,7,32,11
398,RSG_18242,2016-10-27 13:00:00.000000,54,90,50,23,30,13
399,RTN_18301,2019-07-25 05:00:00.000000,55,159,62,8,30,15
400,RTN_18163,2015-04-23 05:00:00.000000,62,152,72,36,46,4
401,RTN_18167,2016-04-29 05:00:00.000000,48,151,60,12,18,9
402,RTN_18296,2018-04-26 05:00:00.000000,61,174,53,12,23,8
403,RTN_18170,2017-01-26 04:00:00.000000,74,118,55,8,25,5
404,RTN_18302,2019-10-24 05:00:00.000000,39,177,50,12,37,7
405,RTN_18298,2018-10-25 05:00:00.000000,53,179,63,11,30,8
406,RTN_17996,2013-04-25 05:00:00.000000,62,127,55,14,32,3
407,RTN_18000,2014-04-24 05:00:00.000000,50,124,59,20,39,6
408,RTN_18300,2019-04-25 05:00:00.000000,69,151,40,4,32,7
409,RTN_18297,2018-07-26 05:00:00.000000,58,156,56,22,34,9
410,RTN_17997,2013-07-25 05:00:00.000000,68,132,79,12,51,7
411,RTN_18002,2015-01-29 04:00:00.000000,52,128,62,7,51,6
412,RTN_18294,2017-10-26 05:00:00.000000,70,155,64,22,22,6
413,RTN_18165,2015-10-22 05:00:00.000000,78,125,62,19,22,7
414,RTN_18303,2020-01-30 04:00:00.000000,55,140,40,10,31,9
415,RTN_18171,2017-04-27 05:00:00.000000,77,140,55,16,30,8
416,RTN_17999,2014-01-30 04:00:00.000000,48,111,65,5,34,4
417,RTN_17995,2013-01-24 04:00:00.000000,65,146,64,5,23,2
418,RTN_18169,2016-10-27 05:00:00.000000,70,139,77,8,23,8
419,RTN_18166,2016-01-28 04:00:00.000000,61,135,67,10,36,3
420,RTN_17994,2012-07-26 05:00:00.000000,67,106,80,21,29,6
421,RTN_17889,2012-04-26 05:00:00.000000,60,121,64,16,19,3
422,RTN_18441,2012-10-25 05:00:00.000000,78,133,69,14,24,6
423,RTN_18440,2014-07-24 05:00:00.000000,52,164,84,12,27,7
424,RTN_18168,2016-07-29 05:00:00.000000,50,143,83,3,33,3
425,RTN_18295,2018-01-25 04:00:00.000000,76,119,57,7,25,5
426,RTN_17888,2012-01-26 04:00:00.000000,52,149,56,25,35,9
427,RTN_18001,2014-10-23 05:00:00.000000,53,117,69,13,23,6
